"Unique.ID","Indicator.ID","Name","Measure","Measure.Info","Geo.Type.Name","Geo.Join.ID","Geo.Place.Name","Time.Period","Start_Date","Data.Value","Borough"
602754,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Summer 2018","06/01/2018",15.84,"Brooklyn"
212426,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",204,"East New York","Summer 2014","06/01/2014",14.16,"Brooklyn"
336642,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",205,"Sunset Park","Winter 2014-15","12/01/2014",25.37,"Brooklyn"
549911,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",205,"Sunset Park","Annual Average 2017","01/01/2017",18.87,"Brooklyn"
741045,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",205,"Sunset Park","Annual Average 2021","01/01/2021",18.03,"Brooklyn"
336693,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",409,"Southeast Queens","Winter 2014-15","12/01/2014",22.67,"Queens"
667555,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Annual Average 2020","01/01/2020",19.63,"Manhattan"
167564,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",414,"Rockaway and Broad Channel (CD14)","Annual Average 2009","12/01/2008",14.55,"Queens"
167682,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",414,"Rockaway and Broad Channel (CD14)","Annual Average 2011","12/01/2010",14.15,"Queens"
643716,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",414,"Rockaway and Broad Channel (CD14)","Winter 2018-19","12/01/2018",13.88,"Queens"
667075,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",104,"Pelham - Throgs Neck","Annual Average 2020","01/01/2020",16.19,"Bronx"
176526,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",211,"Williamsburg - Bushwick","Annual Average 2009","12/01/2008",27.13,"Brooklyn"
176530,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",304,"Upper West Side","Annual Average 2009","12/01/2008",31.95,"Manhattan"
176614,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",304,"Upper West Side","Annual Average 2011","12/01/2010",29.3,"Manhattan"
212437,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",304,"Upper West Side","Summer 2014","06/01/2014",20.87,"Manhattan"
643383,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",304,"Upper West Side","Winter 2018-19","12/01/2018",25.25,"Manhattan"
667183,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",304,"Upper West Side","Annual Average 2020","01/01/2020",19.62,"Manhattan"
179432,375,"Nitrogen dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Annual Average 2011","12/01/2010",16.17,"Staten Island"
165922,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Winter 2011-12","12/01/2011",28.89,"Manhattan"
165804,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",107,"Upper West Side (CD7)","Winter 2009-10","12/01/2009",30.21,"Manhattan"
172656,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",206,"Borough Park","Annual Average 2011","12/01/2010",23.32,"Brooklyn"
172658,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",208,"Canarsie - Flatlands","Annual Average 2011","12/01/2010",19.21,"Brooklyn"
172590,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",208,"Canarsie - Flatlands","Annual Average 2009","12/01/2008",20.22,"Brooklyn"
336649,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",208,"Canarsie - Flatlands","Annual Average 2015","01/01/2015",16.52,"Brooklyn"
172666,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Annual Average 2011","12/01/2010",25.24,"Queens"
172598,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Annual Average 2009","12/01/2008",26.29,"Queens"
667423,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Annual Average 2020","01/01/2020",18.94,"Queens"
667507,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Annual Average 2020","01/01/2020",18.59,"Bronx"
643545,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Winter 2018-19","12/01/2018",23.64,"Bronx"
336831,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",313,"Coney Island (CD13)","Winter 2014-15","12/01/2014",23.05,"Brooklyn"
171602,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",206,"Borough Park","Winter 2009-10","12/01/2009",28.09,"Brooklyn"
171670,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",206,"Borough Park","Winter 2011-12","12/01/2011",23.5,"Brooklyn"
171672,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",208,"Canarsie - Flatlands","Winter 2011-12","12/01/2011",20.3,"Brooklyn"
171685,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Winter 2011-12","12/01/2011",22.78,"Queens"
211780,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Annual Average 2014","12/01/2013",18.82,"Queens"
602901,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Summer 2018","06/01/2018",12.77,"Queens"
549960,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Winter 2016-17","12/01/2016",24.81,"Queens"
667455,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Summer 2020","06/01/2020",9.35,"Queens"
171680,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Winter 2011-12","12/01/2011",26.18,"Queens"
549943,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Summer 2017","06/01/2017",16.21,"Queens"
549987,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Winter 2016-17","12/01/2016",27.47,"Bronx"
667509,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Summer 2020","06/01/2020",14.49,"Bronx"
549985,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Summer 2017","06/01/2017",16.75,"Bronx"
602928,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",105106107,"South Bronx","Summer 2018","06/01/2018",15.38,"Bronx"
172724,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",206,"Borough Park","Annual Average 2013","12/01/2012",20.23,"Brooklyn"
171638,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",208,"Canarsie - Flatlands","Winter 2010-11","12/01/2010",26.24,"Brooklyn"
171651,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Winter 2010-11","12/01/2010",28.44,"Queens"
172093,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",408,"Jamaica","Summer 2009","06/01/2009",18.49,"Queens"
167681,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",413,"Queens Village (CD13)","Annual Average 2011","12/01/2010",19.33,"Queens"
167563,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",413,"Queens Village (CD13)","Annual Average 2009","12/01/2008",19.92,"Queens"
213454,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",413,"Queens Village (CD13)","Summer 2014","06/01/2014",12.11,"Queens"
643713,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",413,"Queens Village (CD13)","Winter 2018-19","12/01/2018",18.04,"Queens"
667045,375,"Nitrogen dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Annual Average 2020","01/01/2020",14.82,"Queens"
171646,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Winter 2010-11","12/01/2010",31.48,"Queens"
172088,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",401,"Long Island City - Astoria","Summer 2009","06/01/2009",21.87,"Queens"
549979,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Summer 2017","06/01/2017",11.34,"Staten Island"
602922,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Summer 2018","06/01/2018",10.37,"Staten Island"
667497,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Summer 2020","06/01/2020",8.64,"Staten Island"
549981,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Winter 2016-17","12/01/2016",20.47,"Staten Island"
549781,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint","Summer 2017","06/01/2017",16.36,"Brooklyn"
602703,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale","Summer 2018","06/01/2018",11.69,"Bronx"
175393,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Winter 2011-12","12/01/2011",25.92,"Manhattan"
549814,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Summer 2017","06/01/2017",16.69,"Manhattan"
549844,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Summer 2017","06/01/2017",16.21,"Queens"
741057,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",209,"Bensonhurst - Bay Ridge","Annual Average 2021","01/01/2021",16.03,"Brooklyn"
172083,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",211,"Williamsburg - Bushwick","Summer 2009","06/01/2009",23.14,"Brooklyn"
741063,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",211,"Williamsburg - Bushwick","Annual Average 2021","01/01/2021",19.04,"Brooklyn"
336711,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Winter 2014-15","12/01/2014",21.77,"Staten Island"
549980,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Annual Average 2017","01/01/2017",15.45,"Staten Island"
741114,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",501502,"Northern SI","Annual Average 2021","01/01/2021",14.76,"Staten Island"
336742,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)","Annual Average 2015","01/01/2015",25.77,"Manhattan"
643572,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)","Winter 2018-19","12/01/2018",26.54,"Manhattan"
336748,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",110,"Central Harlem (CD10)","Annual Average 2015","01/01/2015",23.25,"Manhattan"
213411,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)","Summer 2014","06/01/2014",16.63,"Manhattan"
167542,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2009","12/01/2008",23.62,"Brooklyn"
336820,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2015","01/01/2015",19.16,"Brooklyn"
167530,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2009","12/01/2008",21.33,"Bronx"
167648,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2011","12/01/2010",20.44,"Bronx"
643614,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)","Winter 2018-19","12/01/2018",19.26,"Bronx"
667645,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2020","01/01/2020",15.54,"Bronx"
167650,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)","Annual Average 2011","12/01/2010",20.59,"Bronx"
667657,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)","Annual Average 2020","01/01/2020",16.48,"Bronx"
643620,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)","Winter 2018-19","12/01/2018",18.66,"Bronx"
213453,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",412,"Jamaica and Hollis (CD12)","Summer 2014","06/01/2014",13.55,"Queens"
212423,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint","Summer 2014","06/01/2014",17.27,"Brooklyn"
643341,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint","Winter 2018-19","12/01/2018",26.69,"Brooklyn"
667099,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint","Annual Average 2020","01/01/2020",19.63,"Brooklyn"
176593,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale","Annual Average 2011","12/01/2010",20.79,"Bronx"
172679,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",503504,"Southern SI","Annual Average 2011","12/01/2010",14.86,"Queens"
336519,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights","Winter 2014-15","12/01/2014",26.39,"Brooklyn"
175890,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",205,"Sunset Park","Summer 2009","06/01/2009",22.28,"Brooklyn"
740901,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",103,"Fordham - Bronx Pk","Annual Average 2021","01/01/2021",16.03,"Bronx"
336504,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont","Winter 2014-15","12/01/2014",25.56,"Bronx"
602730,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights","Summer 2018","06/01/2018",14.02,"Brooklyn"
549787,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights","Summer 2017","06/01/2017",15.17,"Brooklyn"
175386,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",205,"Sunset Park","Winter 2011-12","12/01/2011",24.12,"Brooklyn"
741135,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",104,"Clinton and Chelsea (CD4)","Annual Average 2021","01/01/2021",22.28,"Manhattan"
741141,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2021","01/01/2021",22.13,"Manhattan"
165874,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)","Winter 2010-11","12/01/2010",30.22,"Bronx"
171625,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",503504,"Southern SI","Winter 2009-10","12/01/2009",17.87,"Queens"
549795,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",205,"Sunset Park","Winter 2016-17","12/01/2016",24.33,"Brooklyn"
667125,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",205,"Sunset Park","Summer 2020","06/01/2020",11.77,"Brooklyn"
175377,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",103,"Fordham - Bronx Pk","Winter 2011-12","12/01/2011",23.32,"Bronx"
549850,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",403,"Flushing - Clearview","Summer 2017","06/01/2017",13.95,"Queens"
166641,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)","Summer 2009","06/01/2009",23.88,"Bronx"
336736,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2015","01/01/2015",29.29,"Manhattan"
667549,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2020","01/01/2020",22.65,"Manhattan"
667633,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",208,"Riverdale and Fieldston (CD8)","Annual Average 2020","01/01/2020",15.83,"Bronx"
667123,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",205,"Sunset Park","Annual Average 2020","01/01/2020",16.77,"Brooklyn"
667069,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",103,"Fordham - Bronx Pk","Annual Average 2020","01/01/2020",16.98,"Bronx"
667081,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont","Annual Average 2020","01/01/2020",18.5,"Bronx"
667237,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",403,"Flushing - Clearview","Annual Average 2020","01/01/2020",15.59,"Queens"
212438,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Summer 2014","06/01/2014",23.49,"Manhattan"
171659,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",503504,"Southern SI","Winter 2010-11","12/01/2010",21.82,"Queens"
550000,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",104,"Clinton and Chelsea (CD4)","Summer 2017","06/01/2017",23.8,"Manhattan"
165815,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)","Winter 2009-10","12/01/2009",26.34,"Bronx"
165933,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)","Winter 2011-12","12/01/2011",25.3,"Bronx"
667623,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)","Summer 2020","06/01/2020",14.19,"Bronx"
175353,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Winter 2010-11","12/01/2010",32.92,"Manhattan"
175899,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Summer 2009","06/01/2009",26.42,"Manhattan"
740955,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Annual Average 2021","01/01/2021",18.28,"Manhattan"
172589,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Annual Average 2009","12/01/2008",25.14,"Brooklyn"
172657,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Annual Average 2011","12/01/2010",23.56,"Brooklyn"
336646,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Annual Average 2015","01/01/2015",19.72,"Brooklyn"
667369,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Annual Average 2020","01/01/2020",16.07,"Brooklyn"
740919,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",202,"Downtown - Heights - Slope","Annual Average 2021","01/01/2021",18.78,"Manhattan"
175912,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",406,"Fresh Meadows","Summer 2009","06/01/2009",19.35,"Queens"
175366,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",406,"Fresh Meadows","Winter 2010-11","12/01/2010",29.4,"Queens"
176710,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",406,"Fresh Meadows","Annual Average 2013","12/01/2012",19.03,"Queens"
550040,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)","Annual Average 2017","01/01/2017",21.96,"Bronx"
741138,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)","Annual Average 2021","01/01/2021",25.23,"Manhattan"
171603,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Winter 2009-10","12/01/2009",28.06,"Brooklyn"
549916,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Summer 2017","06/01/2017",13.75,"Brooklyn"
602859,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Summer 2018","06/01/2018",12.34,"Brooklyn"
667371,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Summer 2020","06/01/2020",10.66,"Brooklyn"
549955,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",407,"Southwest Queens","Summer 2017","06/01/2017",13.34,"Queens"
549763,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",102,"Northeast Bronx","Summer 2017","06/01/2017",14.37,"Bronx"
602706,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",102,"Northeast Bronx","Summer 2018","06/01/2018",13.05,"Bronx"
175394,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",302,"Central Harlem - Morningside Heights","Winter 2011-12","12/01/2011",28.09,"Manhattan"
212561,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",302,"Central Harlem - Morningside Heights","Annual Average 2014","12/01/2013",23.86,"Manhattan"
171637,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Winter 2010-11","12/01/2010",30.47,"Brooklyn"
172725,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Annual Average 2013","12/01/2012",20.57,"Brooklyn"
172079,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",207,"East Flatbush - Flatbush","Summer 2009","06/01/2009",21.39,"Brooklyn"
741090,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",407,"Southwest Queens","Annual Average 2021","01/01/2021",15.1,"Queens"
336769,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)","Annual Average 2015","01/01/2015",22.7,"Bronx"
212449,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",406,"Fresh Meadows","Summer 2014","06/01/2014",14.13,"Queens"
643419,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",406,"Fresh Meadows","Winter 2018-19","12/01/2018",20.31,"Queens"
602982,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)","Summer 2018","06/01/2018",15.93,"Bronx"
176532,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",306,"Chelsea - Clinton","Annual Average 2009","12/01/2008",39.87,"Manhattan"
175352,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",302,"Central Harlem - Morningside Heights","Winter 2010-11","12/01/2010",33.16,"Manhattan"
549818,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",302,"Central Harlem - Morningside Heights","Annual Average 2017","01/01/2017",22.64,"Manhattan"
175902,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",306,"Chelsea - Clinton","Summer 2009","06/01/2009",37.13,"Manhattan"
336561,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",306,"Chelsea - Clinton","Winter 2014-15","12/01/2014",32.14,"Manhattan"
667597,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",202,"Hunts Point and Longwood (CD2)","Annual Average 2020","01/01/2020",18.77,"Bronx"
167522,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",202,"Hunts Point and Longwood (CD2)","Annual Average 2009","12/01/2008",26.09,"Bronx"
167510,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",102,"Greenwich Village and Soho (CD2)","Annual Average 2009","12/01/2008",34.83,"Manhattan"
167628,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",102,"Greenwich Village and Soho (CD2)","Annual Average 2011","12/01/2010",32.3,"Manhattan"
643554,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",102,"Greenwich Village and Soho (CD2)","Winter 2018-19","12/01/2018",27.38,"Manhattan"
167683,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",501,"St. George and Stapleton (CD1)","Annual Average 2011","12/01/2010",20.48,"Staten Island"
176521,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",206,"Borough Park","Annual Average 2009","12/01/2008",24.79,"Brooklyn"
176605,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",206,"Borough Park","Annual Average 2011","12/01/2010",23.32,"Brooklyn"
